"seller_id","seller_state","seller_city","total_orders","total_revenue","avg_order_value"
"d71d863e5ef30d94e440c11be17dcd8f","SP","osasco","23","924690","30823.0000"
"7040e82f899a04d1b434b795a43b4617","SP","sao paulo","208","921370","4131.7040"
"cb8bcce248bb1fb274ba762d8b971456","MG","santa rita do sapucai","66","915240","13660.2985"
"dd7ddc04e1b6c2c614352b383efe2d36","SP","sao paulo","121","914861","6442.6831"
"6c12e40690c335dbc2f68a4134d30dc1","PR","castro","16","913920","50773.3333"
"0db783cfcd3b73998abc6e10e59a102f","SP","santos","132","907740","6625.8394"
"06df0c10d34e459d9672bc77388742eb","PR","maringa","26","907000","30233.3333"
"048c2757535328e0d7dac690ad3c0aae","SP","franca","50","906508","18130.1600"
"5b8154610ebb21fb90eb587365e673df","SP","sao jose dos campos","37","904805","22620.1250"
"624f4ece8da4aafb77699233d480f8ef","SP","sao paulo","52","904600","16751.8519"
"4e7c18b98d84e05cbae3ff0ff03846c2","SP","jaboticabal","81","903890","10271.4773"
"8b28d096634035667e8263d57ba3368c","SP","sao jose dos campos","139","902530","5977.0199"
"403aa86912527d730337ffcb0fb096ab","MG","belo horizonte","11","895989","81453.5455"
"066a6914e1ebf3ea95a216c73a986b91","PR","foz do iguacu","66","895638","12439.4167"
"f27e33c6d29b5138fa9967bcd445b6d5","SP","sao paulo","93","888830","9069.6939"
"32b8764b4ef628b53608fc34011fcc13","SC","lages","36","888400","23378.9474"
"5f2684dab12e59f83bef73ae57724e45","SP","sao paulo","67","887097","12152.0137"
"d03698c2efd04a549382afa6623e27fb","BA","ilheus","18","886547","42216.5238"
"f80edd2c5aaa505cc4b0a3b219abf4b8","SP","sao paulo","116","885550","7084.4000"
"8e8a7ce9f2f970dc00e2acf6f6e199f6","RJ","sao goncalo","63","882100","13782.8125"
"af4a0e4cfe1d9c26b6712b1be25a72e5","MG","mateus leme","21","875798","33684.5385"
"9b013e03b2ab786505a1d3b5c0756754","SP","vicente de carvalho","170","871455","3961.1591"
"6d803cb79cc31c41c4c789a75933b3c7","SP","sao joaquim da barra","58","871140","13199.0909"
"1da3aeb70d7989d1e6d9b0e887f97c23","SP","sao paulo","261","869156","2682.5802"
"b1a81260566c1bac3114a6d124413f27","RS","carazinho","51","868469","16082.7593"
"562fc2f2c2863ab7e79a9e4388a58a14","SP","campinas","255","865925","3267.6415"
"a49928bcdf77c55c6d6e05e09a9b4ca5","SP","sao paulo","96","864690","8314.3269"
"17306570e772e7718c92a562d33f5f1d","SP","bariri","27","864000","28800.0000"
"fffd5413c0700ac820c7069d66d98c89","SP","amparo","57","853500","14715.5172"
"6c7d50c24b3ccd2fd83b44d8bb34e073","SP","presidente prudente","112","844596","6703.1429"
"259f7b5e6e482c230e5bfaa670b6bb8f","SP","poa","136","839314","5180.9506"
"054694fa03fe82cec4b7551487331d74","SP","itajobi","20","828610","39457.6190"
"db2956745b3a8e9f3785c99f34b5d25e","SP","sao sebastiao","45","826100","17958.6957"
"b92e3c8f9738272ff7c59e111e108d7c","MG","uba","62","823109","11758.7000"
"cbd996ad3c1b7dc71fd0e5f5df9087e2","SP","sao jose do rio preto","160","821750","4347.8836"
"397c4d0c005b6f41f90098ac724e28cb","SP","santo andre","5","817700","163540.0000"
"4371b634e0efc0e22b09b52907d9d469","SP","sao paulo","101","816800","7358.5586"
"67883baaae6134ee81b271a542613728","SP","sao paulo","19","816790","42988.9474"
"86bb7c4b535e49a541baf3266b1c95b1","SP","franca","16","816240","51015.0000"
"fdb9095204a334cd8872252ffec6f2db","SP","sao paulo","46","815600","13370.4918"
"52d76513f0c4d97f3b99570e2c94ee31","RS","novo hamburgo","19","815310","29118.2143"
"33a17d60c64393351ebf1ef860f4e0f2","RS","porto alegre","43","815248","17345.7021"
"93dc87703c046b603023e75222018b45","MG","belo horizonte","33","814935","23968.6765"
"784ba75dd9d20200c4caed3d7a77141a","SP","sao paulo","19","814233","37010.5909"
"4bfc7a4a1cf8d4d2121c27422d9e50b5","SP","sao paulo","26","812440","20311.0000"
"8fb791022c1fc8909664f48ab7dc636d","SP","sao paulo","5","811995","162399.0000"
"7d456afc660226829370f3173d14520c","SP","mogi das cruzes","55","811825","9121.6292"
"6c177e38df6d3f34182b1f1d427231bf","PR","curitiba","53","811289","15023.8704"
"6bd69102ab48df500790a8cecfc285c2","SP","sao paulo","5","807000","161400.0000"
"fcb5ace8bcc92f75707dc0f01a27d269","SP","guarulhos","59","800935","11441.9286"
"b1fc4f64df5a0e8b6913ab38803c57a9","RJ","sao goncalo","107","799474","6607.2231"
"903037660cf848a717166eb7a06d616e","SP","sao paulo","44","793518","13449.4576"
"5656537e588803a555b8eb41f07a944b","DF","brasilia","171","793126","4287.1676"
"3078096983cf766a32a06257648502d1","SP","scao jose do rio pardo","56","791084","12968.5902"
"972d0f9cf61b499a4812cf0bfa3ad3c4","SC","brusque","81","791042","9198.1628"
"750303a20e9c56b2a6bc45cdce0b897d","GO","goiania","53","787600","14064.2857"
"bbf9ad41dca6603e614efcdad7aab8c4","CE","fortaleza","14","784600","56042.8571"
"725c32fa80c2faacc4fc88450d27314e","SP","sao paulo","89","783888","8428.9032"
"8476243f92442881ddd5b578975cf115","RS","campo bom","12","783800","65316.6667"
"2dee2ce60de9709b1a24083217181a1f","MT","sinop","54","778450","14153.6364"
"b18dc380845b24038cfc48006478f099","SP","diadema","43","775396","16154.0833"
"7bac63f6603d382cc8d0832eb6c100a8","SP","sao paulo","19","775195","40799.7368"
"5b925e1d006e9476d738aa200751b73b","SP","sao paulo","63","774850","12299.2063"
"6fd52c528dcb38be2eea044946b811f8","SP","sao paulo","67","774302","9217.8810"
"257e61d3251fb5efb9daadddbc2cf7ca","PR","apucarana","12","772900","64408.3333"
"ebd2d60905fb58271facef5596b620d3","SP","lencois paulista","82","771302","9074.1412"
"3bb548e3cb7f70f28e3f11ee9dce0e59","PR","maringa","46","769002","14509.4717"
"2089a6d640999f9b9141ac719b2af596","SP","sao carlos","41","767602","18722.0000"
"08633c14ef2db992c11f840f04fad4cd","SP","ribeirao pires","74","764430","7880.7216"
"73a63f72308aa20a46f4b1632018f196","PR","curitiba","27","764080","21830.8571"
"4e17c65a516f69d023a2ae78b84f28d6","SP","suzano","61","763926","10323.3243"
"52f976b17ea7f2f087f56dcc419328f6","PR","california","6","763000","127166.6667"
"9596c870880d900012f2e8e6e30d06d7","MG","varginha","21","762535","33153.6957"
"0432ead42b6c8a0bdf68154add917fdf","SP","maua","82","757440","8706.2069"
"42bde9fef835393bb8a8849cb6b7f245","DF","brasilia","34","757400","19420.5128"
"8a432f4e5b471f8da497d7dc517666e2","SP","presidente prudente","95","755500","7127.3585"
"e5a3438891c0bfdb9394643f95273d8e","SP","limeira","216","754996","3056.6640"
"058fd0aa2bfdb2274e05e1ae971dabb6","SP","santo andre","60","754990","11983.9683"
"7008613ea464bad5cb9b83456e1e6a8f","SC","canoinhas","123","753870","4959.6711"
"640e21a7d01df7614a3b4923e990d40c","SP","ibitinga","115","752889","5535.9485"
"c26a2be5b53b7db6b276280da212a779","RJ","nova friburgo","13","748200","41566.6667"
"062ce95fa2ad4dfaedfc79260130565f","RS","lajeado","54","747910","12676.4407"
"bd0389da23d89b726abf911cccc54596","DF","brasilia","87","747216","8302.4000"
"a420f60ff1aa9acc80d0e42959f2b313","SP","sao paulo","67","744330","10787.3913"
"7a241947449cc45dbfda4f9d0798d9d0","MG","jacutinga","56","743466","11264.6364"
"0bae85eb84b9fb3bd773911e89288d54","SP","itajai","136","743356","5126.5931"
"18a349e75d307f4b4cc646a691ed4216","SP","sao paulo","109","742521","5800.9453"
"512d298ac2a96d1931b6bd30aa21f61d","RJ","rio de janeiro","11","740194","61682.8333"
"e0a366315b1b726b6c7832d664c0f530","SP","sao paulo","43","740009","14509.9804"
"f25e239052084705e17a982bc600ab2a","SP","sao paulo","8","738000","92250.0000"
"d51e0a403fe2e689ece6c73359d96e12","SP","pompeia","18","738000","29520.0000"
"b410bdd36d5db7a65dcd42b7ead933b8","GO","goiania","42","736890","17545.0000"
"381c83fdca332ea6afd896da20bf6e4a","PR","curitiba","46","735580","15990.8696"
"a2e874074c877c5a05abae80ad6e488f","SP","sao jose do rio preto","40","735500","17511.9048"
"961dff0a659b4561334372337dd897d9","RJ","rio de janeiro","3","729700","243233.3333"
"b347677812ea483b0f528eaf8cbc09b7","PR","curitiba","21","728899","34709.4762"
"4aba391bc3b88717ce08eb11e44937b2","BA","arraial d'ajuda (porto seguro)","27","728688","26024.5714"
"aced59e9b31ef866a94f9e7f29d8d418","SP","sao paulo","61","726850","10848.5075"
"e333046ce6517bd8bb510291d44f0130","SP","ipaussu","68","726800","9821.6216"
"0873d9f8f36123f8d910f4760e788cfb","SP","barueri","6","726559","121093.1667"
"8648b1e89e9b349e32d3741b30ec737e","SP","jacarei","93","722875","7228.7500"
"6a51fc556dab5f766ced6fbc860bc613","SP","marilia","24","721787","23283.4516"
"cee48807215b30a12ca2ca10ffb5f250","SP","guaruja","39","721223","18030.5750"
"d624126b9206f595fb3fbb6ba03b28a8","PR","curitiba","23","719880","25710.0000"
"ade45994b717ccee333492330fbf037b","PR","umuarama","10","719600","71960.0000"
"dbb9b48c841a0e39e21f98e1a6b2ec3e","SP","sao paulo","108","718685","6090.5508"
"cc63f0dd2acba93ffed4fe9f8e0321fa","SP","sao jose do rio preto","55","709671","11264.6190"
"febab0275244b9a49a623f0bd613ca2f","SP","pedreira","106","709482","5630.8095"
"54065e9aef7e9e9c2dc23b7594db021a","RJ","rio de janeiro","12","707900","58991.6667"
"87e24fc7052259b1f7f607d61c10d8be","SP","sao paulo","7","707359","101051.2857"
"d13e50eaa47b4cbe9eb81465865d8cfc","SP","santo andre","66","707305","10401.5441"
"014c0679dd340a0e338872e7ec85666a","MG","timoteo","14","705800","47053.3333"
"7722b1df1b0e383e000397b2c11e3e19","SP","sao bernardo do campo","133","704660","4893.4722"
"f1fd5ab1181f827ffad998c1a5de7d74","PR","curitiba","15","704599","46973.2667"
"dd55f1bb788714a40e7954c3be6df745","SP","sao paulo","35","704176","19031.7838"
"679769a98cfcc6da877c8486ff1c13f3","MG","ipatinga","21","702900","33471.4286"
"6fa9202c10491e472dffd59a3e82b2a3","SP","sorocaba","3","701424","233808.0000"
"b8630e1121437d41cb08e3c749c2c2e2","RJ","duque de caxias","12","698800","58233.3333"
"d98eec89afa3380e14463da2aabaea72","RS","porto alegre","168","696853","3807.9399"
"30829ded4523ab9224b93bc49a62c95f","RS","parai","18","691171","22295.8387"
"d9bd94811c3338dceb4181f3dbc0c73e","SP","sao paulo","54","691102","11329.5410"
"36a968b544695394e4e9d7572688598f","SP","santos","148","686447","4400.3013"
"b3b17aab11f273023a5f22ca52e1eb70","PR","londrina","7","685000","52692.3077"
"58f1a6197ed863543e0136bdedb3fce2","MG","conselheiro lafaiete","44","683300","15184.4444"
"5b67882648febfb6e1225e6ad7164f6b","PR","umuarama","27","681348","22711.6000"
"33dd941c27854f7625b968cc6195a552","ES","vila velha","5","678750","135750.0000"
"40d54b51e962dbe09cabbcfd33298dee","SP","santo andre","30","678556","21888.9032"
"ff1fb4c404b2efe68b03350a8dc24122","SP","mogi das cruzes","46","677100","13818.3673"
"54219883e72aad869adfb2a54b7bfa0f","SP","sorocaba","5","675000","135000.0000"
"e3b4998c7a498169dc7bce44e6bb6277","SP","sao paulo","1","673500","673500.0000"
"3340ef1913fb70d28420f6ceb685c339","PR","maringa","32","673115","16026.5476"
"455c5640e8c5bd1b2ee85c0158f85727","SC","luiz alves","8","672950","84118.7500"
"80ceebb4ee9b31afb6c6a916a574a1e2","PR","londrina","1","672900","672900.0000"
"abe021b01ba992245271b9aa422032df","PR","curitiba","2","672000","336000.0000"
"31ae0774c17fabd06ff707cc5bde005f","SP","americana","11","671985","61089.5455"
"ececbfcff9804a2d6b40f589df8eef2b","SP","franca","97","671415","6518.5922"
"fa1a9dec3a9940c072684a46728bf1fc","SC","icara","55","667400","11123.3333"
"1127b7f2594683f2510f1c2c834a486b","SP","campinas","110","666970","5210.7031"
"33c51922b6e3c16b24a8f28e5833c99d","PR","londrina","18","665787","33289.3500"
"b4ffb71f0cb1b1c3d63fad021ecf93e1","SP","sao paulo","143","663569","4046.1524"
"5670f4db5b62c43d542e1b2d56b0cf7c","SP","sao paulo","22","663009","30136.7727"
"63b464dbf392c7b80d12d932fa7cafed","SP","sao paulo","36","662200","17426.3158"
"609e1a9a6c2539919b8205cf7c4e6ff0","SC","brusque","87","659523","5073.2538"
"83e197e95a1bbabc8c75e883ed016c47","RJ","mage","46","657419","12174.4259"
"aac29b1b99776be73c3049939652091d","MG","uberlandia","94","656366","5010.4275"
"5d0363b33554b373851fc1622e4d5f3c","SP","atibaia","93","654879","6966.7979"
"11305281b50fff20ae8bb473f8e11876","MG","uba","35","652870","16321.7500"
"751bdc4d83a466c7206cd42e8f426b03","SP","ribeirao pires","51","652096","9589.6471"
"ee27a8f15b1dded4d213a468ba4eb391","GO","goiania","1","649900","649900.0000"
"e5e33c0d8e7e002f398f5dc4cbbb338f","SP","bauru","26","649490","24055.1852"
"282f23a9769b2690c5dda22e316f9941","MG","belo horizonte","98","646428","5930.5321"
"516e7738bd8f735ac19a010ee5450d8d","RJ","rio de janeiro","74","646319","7881.9390"
"4c03b9dd4c11ee2cb35c96c49efc9420","SP","campo limpo paulista","48","645860","13455.4167"
"92eb0f42c21942b6552362b9b114707d","SP","sao paulo","334","641641","1792.2933"
"7dc8c42cc750eeafea6c85712ffee9bf","SP","sao paulo","41","640968","12819.3600"
"376a891762bbdecbc02b4b6adec3fdda","GO","goiania","57","640623","11045.2241"
"34056b8b55c1775a22af2331670a799c","SP","penapolis","77","639870","8310.0000"
"dbdd0ec73a4817971d962698f2fea022","CE","fortaleza","16","638400","39900.0000"
"4b5f66b7adcf57f1ecc0d3c07dd6b177","PR","vendas@creditparts.com.br","23","638178","16794.1579"
"02f623a8eb246f3c5f7c2f96462654e6","SP","botucatu","44","637800","14495.4545"
"ff4ea69c2a729e83e63c7579e4ef8170","SP","guarulhos","8","636800","79600.0000"
"57e632711dec9ec14ca7546769483e7e","SC","navegantes","62","635006","9769.3231"
"1da366cade6d8276e7d8beea7af5d4bf","MG","uba","42","634859","13226.2292"
"989becdce12ebc39863c2bceab6f3ca1","PR","curitiba","15","630290","42019.3333"
"bd4889b5e9133b35b66e42a8665cea5c","SP","sao paulo","36","627190","14933.0952"
"6b243f80ed07b10f0e8aa0f21a205f3c","PR","curitiba","79","626010","7033.8202"
"ea67327e24487bdfac5fbfa37ea124df","SP","ibitinga","32","625018","18382.8824"
"670c26e0f1bf8d0576271d5cfaec6d2b","PR","maringa","77","625010","7267.5581"
"2528744c5ef5d955adc318720a94d2e7","SP","jundiai","5","624500","124900.0000"
"eb3071b9f0b0ddaa2df5ea130f09f26b","SP","sao paulo","9","623000","56636.3636"
"dee656f0f566ed1aa85bd137c943f08f","SP","cruzeiro","92","621208","6608.5957"
"dfc5fb7259bb2b599ca565e6e9448f0f","SP","sao bernardo do campo","33","612463","18013.6176"
"8a32e327fe2c1b3511609d81aaf9f042","SP","sao paulo","126","610112","3610.1302"
"f12ff17ad8bbf01ec5c33b17e506649b","SP","sao paulo","28","610100","21789.2857"
"d6b664fa0667064c6d76394e7848d790","SP","araraquara","6","608000","101333.3333"
"bacb1f0ed56ad24198f5810d2b3fe9a5","SP","jacarei","38","607805","15994.8684"
"6f892e20a171e98efe17fdb971ff319b","SP","sao paulo","41","604900","12098.0000"
"ad781527c93d00d89a11eecd9dcad7c1","SP","sao jose do rio preto","38","603963","15893.7632"
"2c9e548be18521d1c43cde1c582c6de8","SP","mogi das cruzes","124","601356","3516.7018"
"ba143b05f0110f0dc71ad71b4466ce92","SP","sao paulo","83","599870","7141.3095"
"9baf5cb77970f539089d09a38bcec5c3","SP","indaiatuba","31","598968","18717.7500"
"f4c4daa86e30c7e5a553a8d518ac03a5","PR","cascavel","18","598431","33246.1667"
"bba74270a87732727b5a3b4fd9ac1c39","MG","betim","35","596460","14911.5000"
"37515688008a7a40ac93e3b2e4ab203f","SP","dracena","227","595410","2491.2552"
"26d8a1c7c75d513045798992ead43aa2","PR","apucarana","34","593713","16492.0278"
"8e6cc767478edae941d9bd9eb778d77a","MG","araguari","100","592935","5490.1389"
"6a8b085f816a1f75f92dbac6eb545f8f","SP","bebedouro","125","588417","4424.1880"
"0691148aee60ca47977c187804f935ae","PR","londrina","47","586851","11072.6604"
"f84a00e60c73a49e7e851c9bdca3a5bb","RJ","rio de janeiro","88","584924","6030.1443"
"688756f717c462a206ad854c5027a64a","SP","guarulhos","81","583767","5896.6364"
"2fdde51ad3e12f297da656d4fbd5d0b5","SC","joinville","9","580300","64477.7778"
"02d35243ea2e497335cd0f076b45675d","RN","natal","14","579400","36212.5000"
"0bf0150d5b9d60d9cd2906003332f085","SP","sao paulo","39","577460","9313.8710"
"05d2173d43ea568aa0540eba70d2ca76","MG","alfenas","62","575966","8726.7576"
"f46490624488d3ff7ce78613913a7711","SP","guarulhos","80","569095","6541.3218"
"a63bfbaa882c8f4542891b4e2246cc7f","RJ","niteroi","6","568200","94700.0000"
"91f848e9f4be368f4318775aac733370","SP","sao paulo","60","566861","8098.0143"
"52ac6f920b7280e4c6d30dd94de6259b","PR","pinhais","6","565730","80818.5714"
"9616352088dcf83a7c06637f4ebf1c80","PR","umuarama","91","564310","5817.6289"
"8c16d1f32a54d92897cc437244442e1b","SC","blumenau","108","564260","4781.8644"
"e8b4225284fbb02d16f200513f1f395d","SP","novo horizonte","30","563862","18795.4000"
"080102cd0a76b09e0dcf55fcacc60e05","MG","belo horizonte","122","561265","4384.8828"
"d63c73efd41eb002280e7ec831424edb","SP","piracicaba","2","559800","279900.0000"
"b14db04aa7881970e83ffa9426897925","SP","sorocaba","78","559590","5329.4286"
"f181738b150df1f37cb0bd72e705b193","SP","carapicuiba","36","552970","14945.1351"
"04aa0a1c5ce6b222003403a3e11c3cc0","SP","cosmopolis","11","551800","32458.8235"
"cc3d14116804f7209f3884f6367f1152","PR","curitiba","27","547780","18259.3333"
"94e93ce877be27a515118dbfd2c2be41","SP","votuporanga","29","543658","15989.9412"
"575df70bde3f9f2b30bf8d2e9910d725","SP","sao jose do rio preto","27","541005","15911.9118"
"3f0e48d209018b466fcd3bb4ccfeb520","PR","curitiba","9","539900","53990.0000"
"c4af86330efa7a2620772227d2d670c9","SP","mogi das cruzes","4","539600","134900.0000"
"e2aee0892199b1d92530e371abd825bf","PR","rolandia","36","539277","13827.6154"
"3ade81dab5a172b88e1871c28ae05260","SP","sao jose do rio preto","28","538360","17945.3333"
"23c38debaffe4a25a30fdbd9b586a13f","SP","votorantim","41","538218","11700.3913"
"83deb69e889cf80f82be1dc6d5f2d486","SC","florianopolis","40","536301","12769.0714"
"2a261b5b644fa05f4f2700eb93544f2c","SP","porto ferreira","51","535500","6530.4878"
"817245bcc3badd82bbd222e0366951a6","SP","bauru","28","534560","12149.0909"
"e62b2d6ac10570a035a30bafcf01d263","SP","sao paulo","62","534039","7521.6761"
"916c9de0b5ad957346eeeb12f332687e","PR","curitiba","22","533650","19764.8148"
"a4b6b9b992b46e9ef863637af96e04bc","SC","florianopolis","6","529300","66162.5000"
"b6d44737c043328708f6749c2dbe50bd","SP","santo andre","61","528460","6689.3671"
"e06f09ec0a4aca210779cf1cfc63cf19","SP","sao paulo","29","527949","17030.6129"
"02ecc2a19303f05e59ce133fd923fff7","SP","santo andre","21","526419","21934.1250"
"e9c6969d40e6a3d2d0f90013165c2b98","SP","sao paulo","10","523998","52399.8000"
"5bffbafbb22daf6d3bfc216a46db8708","RJ","nilopolis","21","523970","22781.3043"
"4d0041cdbe51b4617d95c70b19decc74","MG","juiz de fora","8","523520","65440.0000"
"3be634553519fb6536a03e1358e9fdc7","SP","sao paulo","80","523102","5506.3368"
"f67efa3f0b6761102a7f8c6b7b571f5d","PR","curitiba","31","518868","16214.6250"
"f680f85bee2d253556ac91be391d2c82","SP","carapicuiba","45","518392","9599.8519"
"5b179e9e8cc7ab6fd113a46ca584da81","SP","sao paulo","34","517350","14370.8333"
"822bad9bc42b51213ba522fe87b7ab5d","SC","balneario camboriu","18","516000","28666.6667"
"709e16e2b25c7474d980076c6bfc4806","SP","birigui","60","515190","6439.8750"
"d566c37fa119d5e66c4e9052e83ee4ea","SP","sao paulo","65","514570","7048.9041"
"fad44952713764836814be105382aee5","RJ","rio de janeiro","32","512900","16028.1250"
"4917cee8d902e13428c3ec4b1ca6f315","SC","blumenau","31","510390","16464.1935"
"45ba18c210d42734ec52c0c1c574e9ee","SP","sao roque","35","509944","13419.5789"
"b39d7fe263ef469605dbb32608aee0af","SP","ibitinga","43","506320","10548.3333"
"67bf6941ba2f1fa1d02c375766bc3e53","PR","curitiba","15","506200","25310.0000"
"0cbcee27c791afa0cdcb08587a2013a8","MG","tres coracoes","37","505415","12959.3590"
"e067ad2c1c0b48758eb1b5228bcf7a68","SP","santos","54","504255","8266.4754"
"afe0067131b73e40875c9b6c10bd2e21","MG","lagoa da prata","45","504050","11201.1111"
"3df020b72d3d44b3af9d110fa3940b65","SP","jales","55","503990","4990.0000"
"e0878efa0e0b7e5313ac0b43bc04c081","PR","curitiba","26","502540","17947.8571"
"099095b050cfe8eb1ddff5317587e96e","SP","sao paulo","16","500384","26336.0000"
"4bf2f4ee540798a61f9636d12cd9cc80","SP","assis","29","499556","16651.8667"
"f84fa566034f5e8e880a07ec624c56af","SP","indaiatuba","89","499391","4993.9100"
"835f0f7810c76831d6c7d24c7a646d4d","SP","sao paulo","42","499020","10396.2500"
